frameID,eventType,player1Position,player2Position,ballPosition,speed
1340,,"[-9.6, 46.5, 0.0]","[-13.87, -51.74, 0.0]",,
1341,,"[-9.5, 46.5, 0.0]","[-13.65, -51.74, 0.0]",,
1342,,"[-9.2, 46.5, 0.0]","[-13.76, -51.74, 0.0]",,
1343,,"[-9.1, 46.5, 0.0]","[-13.65, -51.74, 0.0]",,
1344,,"[-9.2, 46.5, 0.0]","[-13.65, -51.74, 0.0]",,
1345,,"[-9.1, 46.5, 0.0]","[-13.54, -51.74, 0.0]",,
1346,,"[-9.0, 46.5, 0.0]","[-13.33, -51.74, 0.0]",,
1347,,"[-8.9, 46.5, 0.0]","[-13.44, -51.74, 0.0]",,
1348,,"[-8.8, 46.5, 0.0]","[-13.11, -51.74, 0.0]",,
1349,,"[-8.7, 46.5, 0.0]","[-13.0, -51.74, 0.0]",,
1350,,"[-8.7, 46.5, 0.0]","[-12.57, -51.74, 0.0]",,
1351,,"[-8.6, 46.5, 0.0]","[-12.36, -51.74, 0.0]",,
1352,,"[-8.3, 46.5, 0.0]","[-12.36, -51.74, 0.0]",,
1353,,"[-8.1, 46.5, 0.0]","[-12.25, -51.74, 0.0]",,
1354,,"[-7.9, 46.5, 0.0]","[-12.14, -51.74, 0.0]",,
1355,,"[-7.8, 46.5, 0.0]","[-12.04, -51.74, 0.0]",,
1356,,"[-7.6, 46.5, 0.0]","[-11.93, -51.74, 0.0]",,
1357,,"[-7.5, 46.5, 0.0]","[-11.82, -51.74, 0.0]",,
1358,,"[-7.3, 46.5, 0.0]","[-11.71, -51.74, 0.0]",,
1359,,"[-6.9, 46.5, 0.0]","[-11.600000000000001, -51.74, 0.0]",,
1360,,"[-6.4, 46.5, 0.0]","[-11.490000000000002, -51.74, 0.0]",,
1361,,"[-6.3, 46.5, 0.0]","[-11.380000000000003, -51.74, 0.0]",,
1362,,"[-6.2, 46.5, 0.0]","[-11.270000000000003, -51.74, 0.0]",,
1363,,"[-6.2, 46.5, 0.0]","[-11.160000000000004, -51.74, 0.0]",,
1364,,"[-6.2, 46.5, 0.0]","[-11.050000000000004, -51.74, 0.0]",,
1365,,"[-6.4, 46.5, 0.0]","[-10.940000000000005, -51.74, 0.0]",,
1366,,"[-6.4, 46.5, 0.0]","[-10.830000000000005, -51.74, 0.0]",,
1367,,"[-6.4, 46.5, 0.0]","[-10.720000000000006, -51.74, 0.0]",,
1368,,"[-6.2, 46.5, 0.0]","[-10.610000000000007, -51.74, 0.0]",,
1369,,"[-5.9, 46.5, 0.0]","[-10.500000000000007, -51.74, 0.0]",,
1370,,"[-5.6, 46.5, 0.0]","[-10.21, -51.75, 0.0]",,
1371,,"[-5.3, 46.5, 0.0]","[-9.97, -50.05, 0.0]",,
1372,,"[-5.0, 46.5, 0.0]","[-9.65, -50.05, 0.0]",,
1373,,"[-4.7, 46.4, 0.0]","[-9.56, -51.75, 0.0]",,
1374,,"[-4.5, 46.4, 0.0]","[-9.35, -51.75, 0.0]",,
1375,,"[-4.2, 46.4, 0.0]","[-9.45, -51.75, 0.0]",,
1376,,"[-4.0, 46.4, 0.0]","[-9.35, -51.75, 0.0]",,
1377,,"[-3.9, 46.4, 0.0]","[-9.24, -51.75, 0.0]",,
1378,,"[-3.7, 46.4, 0.0]","[-9.13, -51.75, 0.0]",,
1379,,"[-3.5, 46.4, 0.0]","[-9.13, -51.75, 0.0]",,
1380,,"[-3.4, 46.4, 0.0]","[-9.24, -51.75, 0.0]",,
1381,,"[-3.3, 46.4, 0.0]","[-8.91, -51.75, 0.0]",,
1382,,"[-3.3, 46.4, 0.0]","[-8.59, -51.75, 0.0]",,
1383,,"[-3.2, 46.4, 0.0]","[-8.48, -51.75, 0.0]",,
1384,,"[-3.2, 46.4, 0.0]","[-8.38, -51.76, 0.0]",,
1385,,"[-3.1, 46.4, 0.0]","[-8.38, -51.76, 0.0]",,
1386,,"[-3.0, 46.4, 0.0]","[-8.38, -51.76, 0.0]",,
1387,,"[-2.8, 46.4, 0.0]","[-8.06, -48.41, 0.0]",,
1388,,"[-2.7, 46.4, 0.0]","[-7.75, -48.41, 0.0]",,
1389,,"[-2.5, 46.4, 0.0]","[-7.56, -45.25, 0.0]",,
1390,,"[-2.4, 46.4, 0.0]","[-7.25, -45.25, 0.0]",,
1391,,"[-2.2, 46.4, 0.0]","[-7.54, -48.41, 0.0]",,
1392,,"[-2.0, 46.4, 0.0]","[-7.43, -48.41, 0.0]",,
1393,,"[-1.9, 46.4, 0.0]","[-7.33, -48.41, 0.0]",,
1394,,"[-1.8, 46.4, 0.0]","[-7.32, -50.06, 0.0]",,
1395,,"[-1.8, 46.4, 0.0]","[-7.21, -50.06, 0.0]",,
1396,,"[-1.7, 46.4, 0.0]","[-7.05, -45.25, 0.0]",,
1397,,"[-1.6, 46.4, 0.0]","[-6.95, -45.25, 0.0]",,
1398,,"[-1.4, 46.4, 0.0]","[-7.01, -48.42, 0.0]",,
1399,,"[-1.2, 46.4, 0.0]","[-7.1, -50.06, 0.0]",,
1400,,"[-1.1, 46.4, 0.0]","[-7.0, -50.06, 0.0]",,
1401,,"[-1.1, 46.4, 0.0]","[-6.91, -48.42, 0.0]",,
1402,,"[-1.0, 46.4, 0.0]","[-6.81, -48.42, 0.0]",,
1403,,"[-1.0, 46.4, 0.0]","[-6.89, -50.06, 0.0]",,
1404,,"[-1.0, 46.4, 0.0]","[-6.89, -50.06, 0.0]",,
1405,,"[-0.9, 46.4, 0.0]","[-6.79, -50.06, 0.0]",,
1406,,"[-0.9, 46.4, 0.0]","[-6.39, -48.42, 0.0]",,
1407,,"[-0.8, 46.4, 0.0]","[-6.49, -48.42, 0.0]",,
1408,,"[-0.7, 46.4, 0.0]","[-6.49, -48.42, 0.0]",,
1409,,"[-0.5, 46.4, 0.0]","[-6.49, -48.42, 0.0]",,
1410,,"[-0.4, 46.4, 0.0]","[-6.47, -50.07, 0.0]",,
1411,,"[-0.2, 46.4, 0.0]","[-6.49, -48.42, 0.0]",,
1412,,"[0.1, 46.4, 0.0]","[-6.28, -48.42, 0.0]",,
1413,,"[0.4, 46.4, 0.0]","[-6.39, -48.42, 0.0]",,
1414,,"[0.6, 46.3, 0.0]","[-6.39, -48.42, 0.0]",,
1415,,"[0.8, 46.3, 0.0]","[-6.49, -48.42, 0.0]",,
1416,,"[1.1, 46.3, 0.0]","[-6.6, -48.42, 0.0]",,
1417,,"[1.3, 46.3, 0.0]","[-6.7, -48.42, 0.0]",,
1418,,"[1.5, 46.3, 0.0]","[-6.81, -48.42, 0.0]",,
1419,,"[1.7, 46.3, 0.0]","[-6.81, -48.42, 0.0]",,
1420,,"[1.9, 46.3, 0.0]","[-6.89, -50.06, 0.0]",,
1421,,"[2.1, 46.3, 0.0]","[-6.89, -50.06, 0.0]",,
1422,,"[2.2, 46.3, 0.0]","[-6.89, -50.06, 0.0]",,
1423,,"[2.3, 46.3, 0.0]","[-6.89, -50.06, 0.0]",,
1424,,"[2.3, 46.3, 0.0]","[-6.36, -50.07, 0.0]",,
1425,,"[2.4, 46.3, 0.0]","[-6.28, -48.42, 0.0]",,
1426,,"[2.5, 46.3, 0.0]","[-6.81, -48.42, 0.0]",,
1427,,"[2.7, 46.3, 0.0]","[-6.39, -48.42, 0.0]",,
1428,,"[2.8, 46.3, 0.0]","[-6.39, -48.42, 0.0]",,
1429,,"[2.9, 46.3, 0.0]","[-6.28, -48.42, 0.0]",,
1430,,"[3.1, 46.2, 0.0]","[-6.28, -48.42, 0.0]",,
1431,,"[3.1, 46.3, 0.0]","[-6.49, -48.42, 0.0]",,
1432,,"[3.1, 46.3, 0.0]","[-6.39, -48.42, 0.0]",,
1433,,"[3.2, 46.3, 0.0]","[-6.18, -48.42, 0.0]",,
1434,,"[3.2, 46.3, 0.0]","[-6.49, -48.42, 0.0]",,
1435,,"[3.2, 46.2, 0.0]","[-6.49, -48.42, 0.0]",,
1436,,"[3.2, 46.1, 0.0]","[-6.7, -48.42, 0.0]",,
1437,,"[3.1, 46.0, 0.0]","[-6.81, -48.42, 0.0]",,
1438,,"[3.3, 45.9, 0.0]","[-6.7, -48.42, 0.0]",,
1439,,"[3.4, 45.9, 0.0]","[-6.81, -48.42, 0.0]",,
1440,,"[3.5, 45.9, 0.0]","[-6.7, -48.42, 0.0]",,
1441,,"[3.6, 45.9, 0.0]","[-6.7, -48.42, 0.0]",,
1442,,"[3.7, 45.9, 0.0]","[-6.6, -48.42, 0.0]",,
1443,,"[3.7, 45.9, 0.0]","[-6.39, -48.42, 0.0]",,
1444,,"[3.7, 45.9, 0.0]","[-6.18, -48.42, 0.0]",,
1445,,"[3.7, 46.0, 0.0]","[-5.97, -48.42, 0.0]",,
1446,,"[3.7, 46.0, 0.0]","[-5.87, -48.42, 0.0]",,
1447,,"[3.8, 45.9, 0.0]","[-5.87, -48.42, 0.0]",,
1448,,"[3.9, 45.9, 0.0]","[-5.97, -48.42, 0.0]",,
1449,,"[3.9, 45.9, 0.0]","[-6.07, -48.42, 0.0]",,
1450,,"[3.9, 46.0, 0.0]","[-5.87, -48.42, 0.0]",,
1451,,"[3.9, 46.1, 0.0]","[-5.55, -48.42, 0.0]",,
1452,,"[4.0, 46.2, 0.0]","[-5.55, -48.42, 0.0]",,
1453,,"[4.1, 46.3, 0.0]","[-5.55, -48.42, 0.0]",,
1454,,"[4.2, 46.3, 0.0]","[-5.34, -48.42, 0.0]",,
1455,,"[4.3, 46.3, 0.0]","[-5.24, -48.42, 0.0]",,
1456,,"[4.4, 46.3, 0.0]","[-5.24, -48.42, 0.0]",,
1457,,"[4.5, 46.3, 0.0]","[-5.13, -48.42, 0.0]",,
1458,,"[4.7, 46.3, 0.0]","[-5.24, -48.42, 0.0]",,
1459,,"[4.7, 46.3, 0.0]","[-5.34, -48.42, 0.0]",,
1460,,"[4.7, 46.3, 0.0]","[-5.24, -48.42, 0.0]",,
1461,,"[4.8, 46.3, 0.0]","[-5.13, -48.42, 0.0]",,
1462,,"[4.9, 46.3, 0.0]","[-5.24, -48.42, 0.0]",,
1463,,"[4.9, 46.3, 0.0]","[-5.13, -48.42, 0.0]",,
1464,,"[5.0, 46.3, 0.0]","[-5.13, -48.42, 0.0]",,
1465,,"[5.1, 46.3, 0.0]","[-4.93, -48.42, 0.0]",,
1466,,"[5.1, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
1467,,"[5.2, 46.3, 0.0]","[-4.72, -48.42, 0.0]",,
1468,,"[5.3, 46.3, 0.0]","[-4.61, -48.42, 0.0]",,
1469,,"[5.3, 46.3, 0.0]","[-4.61, -48.42, 0.0]",,
1470,,"[5.4, 46.3, 0.0]","[-4.51, -48.43, 0.0]",,
1471,,"[5.4, 46.3, 0.0]","[-4.61, -48.42, 0.0]",,
1472,p2nc,"[5.5, 46.3, 0.0]","[-4.61, -48.42, 0.0]","[1.3, 0, 5.4]",
1473,,"[5.5, 46.3, 0.0]","[-4.72, -48.42, 0.0]",,
1474,,"[5.6, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
1475,,"[5.7, 46.2, 0.0]","[-4.82, -48.42, 0.0]",,
1476,,"[5.9, 46.2, 0.0]","[-4.93, -48.42, 0.0]",,
1477,,"[6.0, 46.2, 0.0]","[-4.93, -48.42, 0.0]",,
1478,,"[6.1, 46.2, 0.0]","[-5.2, -50.07, 0.0]",,
1479,,"[6.2, 46.2, 0.0]","[-5.26, -51.77, 0.0]",,
1480,,"[6.3, 46.2, 0.0]","[-5.13, -48.42, 0.0]",,
1481,,"[6.4, 46.2, 0.0]","[-5.37, -51.76, 0.0]",,
1482,,"[6.5, 46.2, 0.0]","[-5.24, -48.42, 0.0]",,
1483,p2bb,"[6.6, 46.2, 0.0]","[-5.24, -48.42, 0.0]","[4.7, 30.2, 0]",65.87989894776337
1484,,"[6.6, 46.2, 0.0]","[-5.34, -48.42, 0.0]",,
1485,,"[6.6, 46.2, 0.0]","[-5.24, -48.42, 0.0]",,
1486,,"[6.6, 46.2, 0.0]","[-5.24, -48.42, 0.0]",,
1487,,"[6.6, 46.2, 0.0]","[-5.24, -48.42, 0.0]",,
1488,,"[6.7, 46.2, 0.0]","[-5.34, -48.42, 0.0]",,
1489,,"[6.6, 46.2, 0.0]","[-5.34, -48.42, 0.0]",,
1490,,"[6.6, 46.2, 0.0]","[-5.45, -48.42, 0.0]",,
1491,,"[6.6, 46.2, 0.0]","[-5.45, -48.42, 0.0]",,
